10000 29970
4521 8609 0.00936026
4522 5417 0.0155449
4522 7088 0.0146739
4523 6502 0.00538444
4524 4782 0.0101999
4524 8736 0.00986293
4525 5161 0.0145328
4525 6035 0.00688088
4526 5684 0.00941827
4526 5918 0.00783354
4526 6673 0.00367343
4527 9334 0.0118645
4528 8625 0.00162685
4528 9012 0.0169793
4528 9776 0.00509548
4529 8711 0.00823832
4530 5103 0.00342817
4531 6073 0.00430551
4531 9783 0.00366854
4532 5906 0.00665815
4532 6200 0.00920226
4532 9759 0.00956631
4532 9923 0.00153287
4533 5032 0.0155448
4533 5903 0.0116626
4533 6149 0.0114621
4533 7200 0.0164219
4534 5417 0.0054369
4534 6505 0.00478781
4535 6167 0.010119
4535 9168 0.00801524
4535 9983 0.0089995
4536 7187 0.00414522
4536 8304 0.00292939
4536 8892 0.0133837
4537 4915 0.00735917
4537 6833 0.016788
4537 8555 0.0143113
4538 8816 0.0167353
4538 9320 0.00432577
4538 9453 0.00719709
4539 5725 0.0104466
4539 6337 0.00702136
4539 7153 0.0172266
4539 8931 0.00550837
4540 6878 0.00311722
4541 5840 0.00665585
4541 7285 0.0019342
4542 5054 0.0128597
4542 6020 0.0132877
4542 9244 0.0113662
4543 4708 0.00174413
4544 5066 0.00662075
4544 5517 0.0134424
4544 5691 0.0118412
4544 8413 0.0127036
4545 6816 0.012516
4546 6403 0.00256809
4546 6694 0.0154129
4546 6893 0.00890044
4547 6731 0.0147383
4547 7021 0.0150386
4547 7254 0.0149695
4547 8141 0.0119416
4547 9624 0.0104764
4548 5065 0.00408053
4548 7411 0.00857602
4548 9326 0.0125075
4548 9423 0.00680322
4548 9553 0.0142745
4549 9148 0.0114707
4549 9171 0.0173644
4549 9430 0.0125711
4550 6125 0.0169726
4550 6730 0.0175687
4550 9429 0.00442208
4551 5895 0.00823664
4551 8098 0.00774798
4551 8163 0.0124925
4552 9245 0.00685077
4553 4741 0.0109078
4553 5763 0.0127572
4554 4723 0.0160258
4554 6234 0.00545296
4554 6835 0.0102605
4554 7636 0.00939633
4554 9807 0.0172407
4555 4729 0.0125173
4555 5275 0.0127394
4555 5473 0.00421114
4555 8812 0.0117416
4556 5614 0.0124103
4556 6072 0.0145798
4556 7044 0.0150442
4556 8298 0.00905678
4556 9825 0.00518334
4557 4576 0.0113952
4557 6093 0.0208273
4557 7880 0.0173761
4557 8090 0.0128725
4557 9488 0.0117004
4558 6202 0.010482
4558 7530 0.00736109
4559 6245 0.00818495
4559 8940 0.00415692
4560 6515 0.00126811
4560 8209 0.00427104
4560 8925 0.00189357
4561 5390 0.0247912
4561 7112 0.0102482
4562 5922 0.0204931
4562 6510 0.0195522
4562 6806 0.0186096
4562 7577 0.0126711
4562 8007 0.0139034
4562 8424 0.00608666
4562 8938 0.0206515
4563 5846 0.0161129
4563 7781 0.00702336
4563 8002 0.00704383
4563 8585 0.00670013
4563 9268 0.0121165
4564 6107 0.00256117
4564 6339 0.0182162
4564 8678 0.0127303
4565 5341 0.0115884
4565 5508 0.0121235
4565 7376 0.000763118
4566 7379 0.0176557
4566 7402 0.00318657
4566 8920 0.0124235
4567 6527 0.0113009
4567 7068 0.00864697
4567 7730 0.0126752
4567 9357 0.00806744
4568 4578 0.0126137
4568 4740 0.00268709
4568 5359 0.0121692
4568 5714 0.0123965
4568 7952 0.0135972
4569 4988 0.00345932
4569 8624 0.0023749
4570 5677 0.00918894
4570 8074 0.00638141
4571 5110 0.0207724
4571 5510 0.00953491
4571 6657 0.0139143
4571 8188 0.015766
4571 9849 0.0209368
4571 9948 0.0172755
4572 5056 0.00568362
4572 6530 0.0186915
4572 9540 0.0159063
4573 6343 0.0090597
4573 7712 0.00257099
4574 5686 0.0129103
4574 9747 0.0102481
4575 5546 0.0112708
4575 5708 0.0165403
4575 7466 0.0168242
4575 9715 0.0173148
4576 8383 0.00507861
4576 9488 0.00446582
4577 6139 0.00083516
4577 7359 0.0109894
4577 7963 0.00873722
4577 9798 0.0192747
4578 5359 0.00360539
4578 6611 0.00652544
4578 7952 0.00663385
4578 9455 0.00631229
4579 6902 0.0208061
4579 7339 0.0098711
4579 7841 0.0177249
4579 7973 0.0211653
4579 8605 0.0154576
4579 9393 0.00945898
4580 7680 0.00803879
4580 8540 0.0120413
4580 9908 0.00555213
4581 6097 0.0184456
4581 7046 0.0156415
4581 8263 0.0164331
4581 8811 0.0157367
4581 9416 0.0143153
4582 4606 0.00655466
4582 7271 0.0124131
4582 8100 0.0110691
4582 9616 0.00334506
4582 9801 0.0207323
4583 5350 0.0157385
4583 5351 0.00319001
4583 6024 0.0130434
4583 9587 0.00889476
4584 4606 0.0190597
4584 5359 0.0183202
4584 8077 0.00536355
4584 8754 0.0118862
4584 9592 0.0150078
4585 4659 0.00506611
4585 5928 0.0153873
4586 7543 0.00720971
4586 7919 0.00750944
4586 9099 0.00883559
4586 9726 0.0152283
4587 4884 0.0053126
4587 6512 0.00930785
4587 7597 0.00589623
4588 4914 0.00243707
4588 5362 0.0100187
4588 7001 0.0142312
4588 7721 0.0168195
4589 5387 0.0211129
4589 5984 0.01161
4589 8646 0.0113302
4589 9497 0.00861206
4589 9724 0.0118413
4590 4592 0.0126137
4590 9105 0.00876619
4591 4835 0.0112762
4591 7898 0.0212005
4592 4604 0.00655466
4592 6341 0.0104186
4592 8734 0.00991088
4592 9105 0.00757423
4593 7884 0.00517292
4593 8766 0.00800387
4593 9207 0.0110052
4594 5159 0.00449863
4594 8132 0.0150317
4594 8155 0.0102015
4595 5585 0.00964612
4595 5590 0.00170579
4595 7784 0.0126904
4595 8419 0.00965271
4595 9570 0.00856673
4596 4745 0.00505441
4596 6045 0.00933601
4596 6847 0.0158967
4596 8804 0.0138363
4597 7390 0.000655814
4597 9169 0.00739515
4598 6426 0.00848966
4598 7326 0.00751183
4598 7584 0.0141688
4598 8829 0.00665262
4598 9137 0.00536195
4599 5923 0.00775066
4599 9794 0.0095666
4600 6534 0.00425814
4600 6996 0.00191839
4600 8976 0.00501947
4601 4722 0.00577262
4601 6117 0.0121632
4601 7840 0.00791239
4601 9217 0.00821224
4602 5848 0.0152141
4602 5885 0.00503893
4602 6419 0.00876848
4602 7156 0.00257769
4603 5539 0.0214534
4603 6873 0.0221747
4603 8438 0.0144322
4603 8719 0.0215312
4603 9342 0.0107815
4604 6341 0.0100426
4604 8975 0.0044172
4604 9105 0.00138896
4605 5475 0.0103544
4605 5675 0.00528252
4605 6452 0.0119069
4605 8544 0.00912352
4605 9716 0.00572093
4606 7271 0.0110202
4606 7626 0.0191517
4606 8077 0.0198794
4606 9616 0.00526533
4607 6699 0.0148644
4607 7333 0.017478
4608 7767 0.00930088
4608 8751 0.0106629
4608 9287 0.00832142
4609 7710 0.00248056
4610 7440 0.0108707
4610 7700 0.00285941
4610 9872 0.00337602
4611 5402 0.00581793
4611 7759 0.00961162
4611 9181 0.00975191
4612 5205 0.00412626
4612 7649 0.0167713
4612 9050 0.010829
4612 9071 0.0240372
4612 9824 0.0137028
4613 4703 0.0113684
4613 6255 0.0116088
4614 6299 0.0169306
4615 5533 0.000910007
4615 6222 0.0199874
4615 8333 0.0107634
4615 8707 0.0109663
4616 5091 0.0173196
4616 9068 0.00463831
4616 9412 0.0106487
4617 6619 0.00111057
4617 6844 0.00399528
4618 5379 0.00643281
4618 7072 0.0120038
4618 9322 0.00787306
4619 6066 0.00804885
4619 6548 0.011225
4619 9576 0.0138549
4620 5595 0.0409899
4620 9094 0.00885826
4621 7179 0.00374534
4621 7309 0.0198402
4621 7937 0.00544438
4622 8740 0.00492724
4622 9074 0.00381458
4623 4702 0.00677049
4623 7124 0.0109739
4623 9358 0.00925479
4624 6792 0.0117305
4624 7569 0.0173055
4625 4693 0.00758694
4625 5092 0.0138263
4625 9607 0.0032632
4626 5263 0.00804567
4626 5350 0.0108575
4626 6729 0.0109559
4626 9111 0.00822207
4627 6704 0.0161632
4627 7117 0.00879922
4627 7647 0.0046766
4627 8808 0.0157038
4627 8933 0.0173618
4628 7785 0.0140177
4628 8358 0.00847199
4628 9880 0.00820931
4629 5032 0.0128971
4629 6149 0.00110015
4629 7356 0.00482022
4629 8798 0.00755552
4630 5131 0.0154075
4630 7162 0.00974595
4630 8133 0.0103212
4630 8834 0.018773
4631 4781 0.018026
4631 6760 0.0152044
4631 6778 0.00975153
4631 7995 0.0127498
4631 8827 0.00789735
4631 9288 0.0128464
4632 4956 0.0155877
4632 5584 0.0131711
4632 5872 0.012237
4632 6883 0.0159593
4633 6635 0.0158553
4633 8496 0.00867832
4633 9479 0.0227787
4633 9683 0.0190649
4634 5787 0.0164223
4635 7148 0.00495158
4636 5814 0.0199958
4636 6607 0.0121717
4636 7533 0.0252461
4636 8151 0.00595876
4636 9598 0.00407185
4637 7888 0.0154241
4637 8722 0.0130516
4638 5806 0.0119931
4638 6331 0.0119363
4638 8146 0.00796965
4638 9399 0.0175041
4638 9782 0.0217685
4639 7334 0.0040607
4639 8539 0.0146588
4639 8782 0.00979333
4639 9167 0.00873601
4640 6643 0.00781472
4640 7572 0.00625998
4640 8744 0.0085723
4641 4914 0.0193536
4641 7287 0.0100936
4641 7721 0.00563775
4641 7960 0.00450009
4642 6047 0.00547675
4642 6621 0.00389442
4643 5606 0.0162468
4643 6742 0.00477421
4643 7184 0.00367522
4643 9786 0.0200678
4643 9882 0.00889374
4644 6447 0.012775
4644 7347 0.00387136
4645 7956 0.00737351
4645 8095 0.00782599
4645 8239 0.00953307
4645 8822 0.00551866
4645 9682 0.0114523
4646 5073 0.00428916
4646 6765 0.00452534
4646 8220 0.0131768
4647 5165 0.0186837
4647 7684 0.0174592
4648 4788 0.0284473
4648 5180 0.0196548
4648 6188 0.011726
4648 7358 0.027969
4648 7999 0.0225695
4648 9496 0.0207212
4649 4885 0.00720577
4649 4899 0.00890396
4649 5281 0.0125522
4649 5896 0.0168004
4649 6544 0.0196461
4650 8497 0.006053
4650 8627 0.00857491
4650 8987 0.0116973
4650 9673 0.00985287
4651 5324 0.0202538
4651 5544 0.0024545
4651 6905 0.0207058
4651 7342 0.0165118
4651 9135 0.0100465
4652 7745 0.011266
4653 5817 0.00831649
4653 6192 0.00382665
4654 7366 0.00530935
4655 6472 0.00519417
4656 6992 0.0197654
4656 8423 0.00829155
4656 9859 0.00565689
4657 7868 0.0180933
4657 8359 0.0107688
4657 8981 0.0170123
4658 5341 0.013694
4658 6345 0.0154356
4658 6441 0.0178071
4658 7413 0.0173607
4658 8694 0.00979606
4659 5928 0.0137533
4659 6895 0.0121622
4659 9434 0.00931017
4660 5664 0.0181263
4660 6818 0.0138971
4660 6868 0.0211583
4660 7443 0.00724448
4660 7517 0.012437
4660 9669 0.0166783
4661 4824 0.020597
4661 5106 0.0093748
4661 8875 0.0059885
4662 5176 0.00522644
4662 6319 0.0138304
4662 9677 0.0148368
4663 5008 0.00876479
4664 6150 0.0108143
4664 9641 0.00857488
4665 5838 0.00202383
4665 7641 0.0224229
4666 7594 0.00969883
4666 8461 0.00963854
4667 6591 0.012333
4667 7189 0.0162549
4667 7896 0.0117294
4668 7480 0.0154704
4668 7922 0.0101812
4669 5669 0.0107451
4669 6820 0.011447
4669 8546 0.0106543
4669 9912 0.0145313
4670 5651 0.0130334
4670 9064 0.0157046
4670 9294 0.0093492
4671 5174 0.0134317
4671 9998 0.00489581
4672 5211 0.0103746
4672 5284 0.0117743
4672 5949 0.0205798
4672 5969 0.0096857
4672 8257 0.00814213
4673 5177 0.0165271
4673 6555 0.0116053
4673 7598 0.018213
4673 7969 0.00609026
4674 6066 0.0030916
4674 6225 0.0128343
4674 7740 0.00702759
4675 5751 0.00500613
4675 7487 0.0017385
4675 8405 0.011445
4675 9416 0.010511
4676 6914 0.0114673
4676 9525 0.0158353
4676 9655 0.0040034
4677 4754 0.00881489
4677 7240 0.024544
4677 7553 0.0116042
4677 9723 0.00534635
4678 4992 0.00856743
4678 6677 0.0069802
4678 6991 0.0150734
4678 8265 0.0137324
4679 6740 0.0127423
4679 8873 0.0217997
4679 9283 0.0144643
4679 9418 0.0135376
4680 7768 0.015832
4680 9151 0.0162505
4680 9587 0.0221121
4680 9602 0.0101806
4681 4863 0.00990605
4681 5148 0.0204784
4681 7310 0.00648198
4682 7907 0.00804096
4682 8086 0.00506094
4682 9745 0.00369979
4682 9818 0.0108033
4683 5424 0.00804363
4683 5619 0.0206323
4683 9270 0.0024163
4683 9403 0.00600669
4684 4936 0.00881488
4684 7609 0.01457
4685 4859 0.0737924
4685 4964 0.0243393
4685 4976 0.235125
4685 5466 0.0332833
4685 5797 0.126265
4685 6043 0.351312
4685 6173 0.0542533
4685 7578 0.00134867
4685 8557 0.17569
4685 9058 0.0360401
4686 5197 0.0221252
4686 5430 0.0174432
4686 6454 0.0191518
4686 7016 0.00874143
4686 7634 0.0239685
4686 7944 0.0185295
4686 9354 0.0199203
4687 6179 0.00627129
4687 6215 0.00592423
4687 6253 0.00528301
4687 8889 0.010807
4688 5304 0.00961724
4688 6324 0.00824119
4688 7477 0.0110416
4688 7753 0.00856148
4689 7378 0.016872
4689 7832 0.00339534
4689 9498 0.0175412
4690 5388 0.00480531
4690 6377 0.00448773
4690 9076 0.00427883
4691 6625 0.012311
4691 7110 0.012224
4691 8482 0.0155069
4692 5511 0.0236608
4692 6916 0.00501319
4692 7890 0.00996945
4693 5092 0.0168645
4694 5046 0.00733905
4694 5783 0.0111373
4694 6109 0.00594762
4694 8216 0.00423478
4695 7325 0.014786
4695 7654 0.0173103
4695 8521 0.00809656
4696 5318 0.00582173
4696 7775 0.00317817
4696 9392 0.0163077
4697 4865 0.0072851
4697 5506 0.00307744
4697 9152 0.00727358
4698 4780 0.00918792
4698 7454 0.0116912
4698 7813 0.0118354
4698 8049 0.0109141
4698 9536 0.0137597
4699 7636 0.00510498
4699 9686 0.0101337
4700 5271 0.011326
4700 7941 0.00829133
4700 8905 0.0157412
4701 7364 0.00402318
4701 8053 0.0175803
4701 9315 0.00805596
4702 7023 0.00526905
4703 9798 0.00437948
4704 5193 0.00778912
4704 8914 0.0109781
4704 9569 0.00983753
4705 5799 0.00569126
4705 6518 0.00370089
4705 6847 0.0214652
4706 6351 0.00750805
4706 6987 0.0221285
4706 7539 0.0286268
4706 9978 0.0123501
4707 5149 0.00969178
4707 9238 0.00808611
4707 9539 0.0069374
4708 6839 0.0127718
4708 6984 0.00823412
4709 5028 0.00630145
4710 5616 0.00783754
4710 6963 0.0191525
4710 8297 0.00892918
4710 9349 0.0083408
4710 9541 0.00642276
4710 9671 0.0206465
4710 9838 0.0154009
4711 8771 0.00602571
4711 8983 0.0192768
4712 5347 0.0101602
4712 6381 0.0106007
4712 7350 0.00210726
4712 8960 0.0154687
4712 9321 0.0178234
4713 7129 0.0105034
4713 8169 0.00969098
4713 9239 0.00117567
4714 4838 0.00882354
4714 4872 0.0224041
4714 8102 0.0097447
4714 8350 0.0133478
4715 6907 0.00427046
4715 7275 0.0045572
4715 7365 0.00403382
4715 8281 0.00583845
4716 5622 0.010824
4716 6791 0.0101648
4716 8543 0.0111163
4716 8943 0.00911879
4716 9034 0.0155534
4717 7724 0.00603603
4718 9439 0.00238503
4719 5737 0.0121228
4719 6562 0.0122343
4719 7116 0.0134514
4719 7166 0.009019
4719 8150 0.0129512
4719 8286 0.00430899
4720 6894 0.00740757
4720 8140 0.00655218
4721 6032 0.00281208
4722 4855 0.00667029
4722 7840 0.0117654
4722 8682 0.0131044
4723 6835 0.0110992
4723 7554 0.00707479
4723 9104 0.0203435
4723 9807 0.0161443
4724 7150 0.00800694
4724 7862 0.017125
4724 9004 0.0219176
4725 5305 0.00548568
4725 5387 0.0117931
4725 5984 0.00304557
4725 7931 0.00588079
4725 9717 0.00393191
4726 7554 0.0226065
4726 7592 0.0223746
4726 8675 0.0104489
4726 9104 0.0278645
4726 9135 0.018074
4726 9835 0.0264308
4727 6276 0.0152479
4727 6906 0.00711641
4727 9171 0.00273228
4728 6014 0.00558384
4728 6594 0.00466632
4728 7203 0.00922032
4729 5275 0.015768
4730 5854 0.0144715
4730 5955 0.00965972
4730 7498 0.013039
4730 8272 0.0182584
4730 8517 0.0246846
4730 9685 0.0151107
4731 5926 0.0175111
4731 7145 0.0084108
4731 7670 0.010403
4732 6791 0.00510577
4732 8232 0.00934013
4732 8543 0.00713374
4732 8948 0.00307358
4732 9600 0.00591061
4733 5512 0.00776278
4733 5582 0.0173881
4733 6375 0.008604
4733 8104 0.00238423
4733 8852 0.00713611
4733 9630 0.00515591
4734 6580 0.0144098
4734 7175 0.00899453
4734 7379 0.0022184
4734 9808 0.0180051
4735 8797 0.00918936
4735 8866 0.0139613
4735 9054 0.0162283
4736 7035 0.009905
4736 7193 0.0102526
4736 7502 0.00822221
4737 5289 0.0127233
4737 6784 0.0127575
4737 7430 0.0162196
4737 9314 0.011825
4738 5302 0.0031098
4738 8590 0.00691449
4739 7152 0.00848522
4739 7732 0.00518215
4740 5714 0.0108785
4740 7097 0.0148448
4740 9473 0.00839976
4741 5763 0.0118933
4741 6889 0.00223338
4742 6813 0.00389837
4742 9233 0.0185828
4743 5561 0.00344051
4743 8632 0.00784636
4743 9507 0.0123327
4744 7863 0.00302014
4744 8892 0.0130325
4744 9709 0.016817
4745 6045 0.00465517
4746 6600 0.012661
4746 7139 0.00873226
4746 9969 0.00119072
4748 6232 0.00737271
4748 8757 0.0150632
4748 8815 0.0153335
4748 9383 0.00586202
4749 6605 0.0105994
4749 8014 0.0113458
4750 8819 0.0103502
4750 9476 0.00297166
4751 7854 0.000760769
4751 8074 0.00804672
4751 8209 0.0178151
4752 4985 0.0033442
4752 5183 0.00990021
4752 7404 0.00725796
4752 9001 0.00750418
4753 4927 0.0110488
4753 5823 0.00959601
4753 7429 0.00769565
4753 7485 0.0100454
4754 5036 0.0230347
4754 5583 0.0251447
4754 7240 0.0235683
4755 5204 0.0110229
4755 5777 0.00958615
4755 7190 0.00312204
4755 9904 0.00625039
4756 5093 0.00199857
4756 5824 0.0104292
4757 8193 0.0105404
4757 9106 0.00972967
4758 8905 0.00959169
4758 9815 0.0140075
4759 5374 0.0076512
4759 9276 0.0187724
4760 6144 0.011144
4760 8099 0.00161377
4760 8235 0.00744789
4761 6797 0.00189687
4761 7711 0.0088968
4762 7989 0.00969236
4762 8296 0.0101372
4762 9625 0.0114272
4763 5643 0.0130797
4764 5266 0.0180742
4764 5480 0.00904034
4764 7435 0.0135251
4765 8165 0.0167833
4766 5626 0.0218762
4766 5919 0.0101476
4766 9436 0.00749886
4767 4977 0.00388973
4767 5224 0.00492017
4767 9110 0.00433477
4768 7830 0.0127876
4768 8271 0.0101405
4769 6532 0.026097
4769 6776 0.00217818
4769 9257 0.0107762
4770 6564 0.0120537
4770 9633 0.0141084
4770 9927 0.0149361
4771 5760 0.0150419
4771 7579 0.0152658
4771 9150 0.00651535
4772 6182 0.00743613
4772 8354 0.00443405
4772 9172 0.0121543
4773 4783 0.00952782
4773 5765 0.0114359
4773 7522 0.0155572
4774 6538 0.00649553
4774 8352 0.00279678
4775 7240 0.0146096
4775 8388 0.00797993
4775 9723 0.0252283
4776 5520 0.00950358
4776 7447 0.0178716
4776 7734 0.0240906
4777 4831 0.0107832
4777 5943 0.00922349
4777 6420 0.00435857
4777 7173 0.0116647
4777 7253 0.0137007
4778 5311 0.00743058
4778 5505 0.0148553
4778 6669 0.00355613
4778 8295 0.00554255
4778 8929 0.00125393
4779 5615 0.0206544
4779 6365 0.0119921
4779 7148 0.0160145
4779 7164 0.0151188
4779 7256 0.0159198
4780 7454 0.00408409
4781 5436 0.0157267
4781 6760 0.0160492
4782 5162 0.0182169
4782 5278 0.0180095
4782 8174 0.0243211
4782 8736 0.0185118
4782 9084 0.0192487
4783 5572 0.00515636
4784 5559 0.00125311
4784 5600 0.00842601
4785 6207 0.00580652
4786 8371 0.0137773
4786 9699 0.0153059
4787 5110 0.00978393
4787 7083 0.00649143
4787 9462 0.00649552
4788 5489 0.00906423
4788 7358 0.00923235
4788 7999 0.019839
4788 9651 0.00384457
4789 5071 0.0180099
4789 6766 0.00606106
4789 8207 0.0066086
4789 8697 0.00975936
4790 8737 0.0148106
4791 7252 0.0112262
4791 8253 0.0111549
4792 5411 0.014163
4792 6762 0.0182497
4793 5107 0.0178795
4793 5783 0.015603
4793 6114 0.00588737
4793 7161 0.0160638
4793 8009 0.016058
4793 8216 0.0211995
4793 8500 0.0152883
4793 8874 0.020678
4794 5300 0.00282007
4794 6204 0.0175577
4794 6322 0.00439871
4794 8514 0.00390923
4795 4797 0.00952782
4795 5887 0.0114626
4795 9366 0.00883148
4796 5064 0.00902741
4796 6668 0.00228342
4796 9379 0.0135271
4797 7360 0.0135091
4797 7473 0.00476937
4797 9366 0.00811053
4798 5437 0.0169881
4798 5662 0.00758814
4798 5944 0.0145247
4798 8955 0.0183749
4799 5223 0.0144424
4799 8240 0.00978321
4799 8838 0.018681
4799 9178 0.00355296
4800 6103 0.0121326
4800 7001 0.0152849
4800 7721 0.00422553
4800 8725 0.00552392
4801 7986 0.021374
4801 8518 0.0148508
4801 8772 0.0147344
4801 9626 0.0124466
4802 7869 0.00601621
4802 8640 0.00504302
4803 5987 0.0170519
4803 6440 0.0103878
4803 8528 0.00900821
4804 5596 0.0110337
4804 6827 0.00829833
4804 8460 0.00529347
4804 8755 0.00549962
4805 5545 0.00197692
4805 8042 0.00278869
4806 6280 0.0100227
4806 6330 0.0077203
4806 6642 0.0123248
4806 7536 0.00975227
4807 5112 0.0124182
4807 7652 0.0164553
4807 8819 0.0156022
4807 9903 0.00560146
4807 9957 0.0162959
4809 4994 0.0131846
4809 5343 0.0113278
4809 5884 0.0094133
4809 7629 0.0113316
4809 7850 0.0116349
4809 8877 0.00541355
4809 9008 0.010408
4810 6956 0.0112471
4810 6998 0.00895031
4810 9612 0.00701541
4811 6498 0.00590865
4811 7009 0.00600052
4812 6758 0.00722478
4812 8639 0.0134949
4813 6886 0.00366936
4813 8020 0.00310846
4813 8654 0.00550022
4814 6232 0.00404829
4815 7791 0.00505048
4815 8336 0.0123205
4815 8900 0.0126126
4816 9853 0.00893918
4817 5280 0.012635
4817 5696 0.00976721
4817 7651 0.00737394
4817 7704 0.0112481
4818 7086 0.0104124
4818 8431 0.0102626
4818 9047 0.0180622
4819 6130 0.0162507
4819 7706 0.0123849
4819 8093 0.0251378
4820 6134 0.0161843
4820 6254 0.0120851
4820 8607 0.00532134
4821 5494 0.0196691
4821 6957 0.0099824
4822 7360 0.00848937
4822 8196 0.0102379
4823 5736 0.00486688
4823 5888 0.00290067
4823 6343 0.0175554
4823 8714 0.0149703
4824 5106 0.0214892
4824 5423 0.00545806
4825 6376 0.0428185
4825 6381 0.0175149
4825 8021 0.0153482
4826 6496 0.00589599
4826 6990 0.00396359
4826 8686 0.00566065
4826 9477 0.00138462
4827 6020 0.0133363
4827 6425 0.0199224
4827 9316 0.0123609
4828 7527 0.00754277
4828 7686 0.00343433
4828 9091 0.0169296
4829 6223 0.00491307
4829 6367 0.00317823
4829 8423 0.0155549
4829 9859 0.0135823
4830 9530 0.0142253
4830 9946 0.0190604
4831 6420 0.00828152
4831 7253 0.006519
4831 9325 0.00912688
4832 7151 0.0215969
4832 8503 0.0228824
4832 8745 0.0214888
4832 9404 0.014902
4833 5613 0.0244413
4833 9004 0.0170413
4833 9692 0.00712919
4834 4958 0.0147987
4834 6107 0.00929721
4834 7675 0.00863932
4834 8678 0.0144268
4835 7943 0.0165448
4836 6075 0.0139906
4836 8337 0.0121955
4837 9437 0.00364701
4837 9445 0.00408975
4837 9470 0.0040263
4838 7691 0.0193918
4838 8102 0.0104327
4838 8350 0.0163707
4839 5467 0.00631798
4839 8339 0.00953717
4839 8586 0.00667925
4840 6289 0.00520223
4840 6417 0.0123877
4841 4909 0.00650279
4841 5725 0.0102949
4841 6917 0.00829817
4841 7143 0.0102855
4841 7918 0.00563089
4842 5537 0.00705894
4842 7961 0.0122751
4842 8208 0.00819628
4843 5575 0.00461285
4843 5973 0.0143566
4843 7242 0.014845
4843 7613 0.0182988
4844 7693 0.0052543
4844 8220 0.0163693
4844 8414 0.0124648
4844 9673 0.0193017
4845 8071 0.00853295
4846 6228 0.00659815
4846 6421 0.0169081
4846 9448 0.0055068
4847 5569 0.00220873
4847 7935 0.000903692
4849 9100 0.00623881
4850 7140 0.00107317
4851 9464 0.00155953
4852 5026 0.0106168
4852 7341 0.0160385
4852 9851 0.0190243
4853 5453 0.017514
4853 8470 0.0273199
4853 9992 0.0236898
4854 5880 0.0133844
4854 8014 0.0141857
4855 6244 0.0155588
4855 7752 0.00748361
4855 8682 0.0161288
4856 6268 0.0120121
4856 6488 0.00953183
4856 8003 0.00770633
4856 8605 0.0111469
4856 9562 0.0041278
4857 7382 0.0241062
4857 7698 0.0117949
4857 9211 0.0112
4858 7534 0.00857219
4858 8720 0.00333233
4859 5797 0.0524899
4859 6173 0.0196021
4859 7694 0.00545805
4860 6520 0.00658487
4860 8430 0.00706764
4860 8826 0.0114307
4860 9875 0.0135802
4861 5845 0.0122468
4861 7795 0.00867187
4861 7814 0.00419104
4862 5055 0.00997558
4862 5410 0.00591165
4862 6888 0.00810046
4863 7310 0.012411
4863 8234 0.0118464
4864 5897 0.0201583
4864 7058 0.00360478
4864 8060 0.00639918
4865 9050 0.0240988
4865 9152 0.0070108
4865 9762 0.00803413
4866 6300 0.00446568
4866 7070 0.0228757
4867 6489 0.0185743
4868 6106 0.00334833
4868 6147 0.0132502
4868 8215 0.0122387
4869 6172 0.00468515
4869 6728 0.0039478
4870 7417 0.00569972
4870 7479 0.0231314
4870 8216 0.0235732
4870 8399 0.0163667
4870 8874 0.0231007
4871 6773 0.00985121
4871 7720 0.00267821
4871 7952 0.0129948
4872 5841 0.0136712
4872 7085 0.0166201
4872 8556 0.0117656
4873 8616 0.00284651
4874 5672 0.00704228
4874 6274 0.0200073
4874 7320 0.0121492
4874 7845 0.0139829
4874 9352 0.0165634
4875 9642 0.0165701
4876 5678 0.0111724
4876 6738 0.0125248
4877 7079 0.0197753
4877 7268 0.0129196
4877 8857 0.0184136
4877 9319 0.0235926
4878 7442 0.00416398
4878 7500 0.0209189
4878 8688 0.0196974
4879 4905 0.0111837
4879 6098 0.0179812
4879 6294 0.0204111
4880 6737 0.013921
4881 6197 0.0138182
4881 6708 0.0119676
4882 4916 0.00983828
4882 6429 0.00308821
4882 6816 0.0121449
4882 6971 0.0089749
4882 7142 0.0138327
4882 8835 0.00855878
4883 8839 0.0131441
4884 7597 0.00299872
4884 7655 0.00718854
4885 4899 0.00858782
4885 5243 0.0115768
4885 5835 0.00969274
4886 6577 0.0257827
4886 9928 0.0143286
4887 8368 0.00676437
4887 8478 0.0115749
4888 5365 0.0141218
4888 5948 0.0132159
4888 7602 0.00438051
4889 5852 0.00383782
4889 6208 0.0745738
4889 7815 0.014154
4889 8202 0.0469529
4889 8989 0.0114639
4889 9215 0.16298
4889 9243 0.00852963
4890 5804 0.0161823
4891 4957 0.0343113
4891 6133 0.0345093
4891 6506 0.00499507
4891 8458 0.0346072
4891 9207 0.025423
4892 7233 0.0179022
4892 8168 0.00656928
4892 9115 0.00533961
4892 9368 0.00690731
4892 9930 0.0134512
4893 5655 0.0103644
4893 6078 0.0132617
4893 8771 0.00412312
4894 5121 0.00796717
4894 6575 0.0113006
4894 9347 0.0155573
4894 9739 0.0117847
4895 8171 0.0102611
4895 9385 0.0148737
4895 9409 0.00648383
4895 9840 0.00557594
4896 5562 0.0103118
4896 5933 0.00627647
4896 9502 0.0104432
4897 5288 0.0012033
4897 5999 0.020055
4897 6335 0.0137714
4897 8764 0.0115547
4897 9794 0.0200747
4898 5026 0.0184242
4898 7341 0.00584205
4898 8803 0.00413771
4898 9215 0.0119652
4899 5058 0.0219013
